Driver,Race,LapNumber,umap_x,umap_y
LEC,2024_Bahrain,3.0,4.1970916,-0.14979263
LEC,2024_Bahrain,4.0,2.5505238,-2.0140297
LEC,2024_Bahrain,5.0,4.20594,-0.17580399
LEC,2024_Bahrain,6.0,4.0704927,0.0054393476
LEC,2024_Bahrain,7.0,4.3199697,-0.041465674
LEC,2024_Bahrain,8.0,4.402112,-0.12147396
LEC,2024_Bahrain,9.0,2.5092573,-2.369777
LEC,2024_Bahrain,10.0,4.1665983,-0.1391055
LEC,2024_Bahrain,13.0,4.2518606,-0.08408119
LEC,2024_Bahrain,14.0,4.4120274,0.27625358
LEC,2024_Bahrain,15.0,2.3249252,-2.03611
LEC,2024_Bahrain,16.0,2.390637,-2.1814907
LEC,2024_Bahrain,17.0,2.405107,-2.2559621
LEC,2024_Bahrain,18.0,3.2889488,-0.043674488
LEC,2024_Bahrain,19.0,4.3698235,0.16490772
LEC,2024_Bahrain,20.0,4.257154,-0.041794088
LEC,2024_Bahrain,21.0,4.083514,-0.12709977
LEC,2024_Bahrain,22.0,2.3923419,-2.2161624
LEC,2024_Bahrain,23.0,2.5743246,-2.5067127
LEC,2024_Bahrain,24.0,3.869307,-1.26461
LEC,2024_Bahrain,25.0,3.0836124,-2.0029707
LEC,2024_Bahrain,26.0,3.6108806,-1.6924977
LEC,2024_Bahrain,27.0,4.126561,-1.0339842
LEC,2024_Bahrain,28.0,3.920361,-1.2880476
LEC,2024_Bahrain,29.0,3.4029377,-2.174407
LEC,2024_Bahrain,30.0,2.3249736,-2.1479304
LEC,2024_Bahrain,31.0,2.7009594,-2.5439384
LEC,2024_Bahrain,32.0,3.7997913,-0.98620117
LEC,2024_Bahrain,33.0,4.0926337,-0.7194018
LEC,2024_Bahrain,34.0,3.9348788,-1.3091209
LEC,2024_Bahrain,36.0,3.182018,-0.2588444
LEC,2024_Bahrain,37.0,2.990165,-1.651315
LEC,2024_Bahrain,38.0,3.4007878,-1.1927798
LEC,2024_Bahrain,39.0,4.2206006,-0.71476316
LEC,2024_Bahrain,40.0,4.1973915,-0.7456146
LEC,2024_Bahrain,41.0,4.2554502,-0.65474457
LEC,2024_Bahrain,42.0,4.1043987,-0.7977037
LEC,2024_Bahrain,43.0,3.688448,-1.5196099
LEC,2024_Bahrain,44.0,3.6081343,-1.5776914
LEC,2024_Bahrain,45.0,3.2050755,-2.0258954
LEC,2024_Bahrain,46.0,4.2291627,-0.7311407
LEC,2024_Bahrain,47.0,3.78978,-1.1357063
LEC,2024_Bahrain,48.0,3.9126027,-0.67744726
LEC,2024_Bahrain,49.0,4.1491833,-0.97922134
LEC,2024_Bahrain,50.0,3.4237072,-1.0946008
LEC,2024_Bahrain,51.0,3.065254,-1.0844575
LEC,2024_Bahrain,52.0,3.365182,-0.91858375
LEC,2024_Bahrain,53.0,4.197928,-0.6780266
LEC,2024_Bahrain,54.0,4.0463414,-0.79918414
LEC,2024_Bahrain,55.0,4.2311983,-0.70356876
LEC,2024_Bahrain,56.0,4.1208158,-0.94293165
LEC,2024_Bahrain,57.0,3.8428571,-1.3850952
LEC,2024_Monaco,9.0,1.5817728,-1.3027424
LEC,2024_Monaco,12.0,1.2504015,-1.2383368
LEC,2024_Monaco,13.0,1.3766729,-1.1256609
LEC,2024_Monaco,14.0,2.1046784,-1.123637
LEC,2024_Monaco,15.0,0.91800326,-1.0607978
LEC,2024_Monaco,16.0,1.4867537,-1.4362675
LEC,2024_Monaco,17.0,1.7353812,-1.5322678
LEC,2024_Monaco,18.0,1.7658933,-1.5786635
LEC,2024_Monaco,19.0,1.2648656,-1.1143669
LEC,2024_Monaco,20.0,1.1508336,-1.2858753
LEC,2024_Monaco,21.0,1.0833231,-1.148745
LEC,2024_Monaco,22.0,1.2472721,-1.1617938
LEC,2024_Monaco,23.0,1.1634438,-1.2140892
LEC,2024_Monaco,24.0,0.8171305,-1.1939384
LEC,2024_Monaco,25.0,1.4024221,-1.411884
LEC,2024_Monaco,26.0,1.2079985,-1.2836267
LEC,2024_Monaco,27.0,0.8515155,-1.1839304
LEC,2024_Monaco,28.0,1.2906127,-0.9375699
LEC,2024_Monaco,29.0,1.0920533,-1.1365465
LEC,2024_Monaco,30.0,0.83844215,-1.1367044
LEC,2024_Monaco,31.0,1.3312948,-1.3454809
LEC,2024_Monaco,32.0,1.265718,-1.3590473
LEC,2024_Monaco,33.0,1.4572293,-1.4293493
LEC,2024_Monaco,34.0,1.2089788,-1.2846712
LEC,2024_Monaco,35.0,1.0775753,-1.1954088
LEC,2024_Monaco,36.0,3.9142935,0.53257525
LEC,2024_Monaco,37.0,1.2317649,-1.3328987
LEC,2024_Monaco,38.0,2.1519597,-1.8669604
LEC,2024_Monaco,39.0,0.8631077,-1.1523831
LEC,2024_Monaco,40.0,1.15519,-1.2809333
LEC,2024_Monaco,41.0,2.0044687,1.2599853
LEC,2024_Monaco,42.0,1.332123,-1.3574378
LEC,2024_Monaco,43.0,0.8599164,-1.1623768
LEC,2024_Monaco,44.0,1.213042,-1.1145082
LEC,2024_Monaco,45.0,0.87186396,-1.1238856
LEC,2024_Monaco,46.0,1.1756129,-1.2880201
LEC,2024_Monaco,47.0,0.9727626,-1.0509704
LEC,2024_Monaco,48.0,0.83095545,-1.16161
LEC,2024_Monaco,49.0,0.83618724,-1.1677198
LEC,2024_Monaco,50.0,0.85295886,-1.1354536
LEC,2024_Monaco,51.0,1.9068774,0.058431346
LEC,2024_Monaco,52.0,1.8369004,-0.020400707
LEC,2024_Monaco,53.0,2.0586722,0.3849027
LEC,2024_Monaco,54.0,2.1271818,0.7465305
LEC,2024_Monaco,55.0,1.2000089,-1.136839
LEC,2024_Monaco,56.0,1.001077,-1.1624204
LEC,2024_Monaco,57.0,1.2718973,-0.90699536
LEC,2024_Monaco,58.0,1.7436134,-1.4329733
LEC,2024_Monaco,59.0,1.3921316,-1.1924474
LEC,2024_Monaco,60.0,2.684426,-0.18877375
LEC,2024_Monaco,61.0,1.2008302,-1.2950752
LEC,2024_Monaco,62.0,3.050478,0.1047408
LEC,2024_Monaco,63.0,0.8101862,-1.139272
LEC,2024_Monaco,64.0,3.7491758,0.46811727
LEC,2024_Monaco,65.0,0.83075756,-1.1380336
LEC,2024_Monaco,66.0,1.2230448,-1.3466821
LEC,2024_Monaco,67.0,2.3931465,0.11931861
LEC,2024_Monaco,68.0,1.1444367,-1.0762315
LEC,2024_Monaco,69.0,2.473371,0.3692662
LEC,2024_Monaco,70.0,1.5549052,-1.4548923
LEC,2024_Monaco,71.0,2.4452546,0.11063851
LEC,2024_Monaco,72.0,2.6977544,0.59158355
LEC,2024_Monaco,73.0,2.585768,0.6354437
LEC,2024_Monaco,74.0,2.3807192,0.8023409
LEC,2024_Monaco,75.0,2.8378613,-0.85427225
LEC,2024_Monaco,76.0,1.3535881,-1.3397915
LEC,2024_Monaco,77.0,1.9794143,0.26633868
LEC,2024_Monaco,78.0,4.157222,0.46833596
LEC,2024_Monza,1.0,2.656778,1.0641602
LEC,2024_Monza,2.0,2.2454472,-0.09684117
LEC,2024_Monza,3.0,2.2139223,1.4738789
LEC,2024_Monza,4.0,2.225796,1.5176152
LEC,2024_Monza,5.0,1.709646,0.67783386
LEC,2024_Monza,6.0,2.0671105,1.4024043
LEC,2024_Monza,7.0,1.8910744,1.0512094
LEC,2024_Monza,8.0,2.6254237,1.6582291
LEC,2024_Monza,9.0,2.6936395,1.6723274
LEC,2024_Monza,10.0,2.1800091,1.5061688
LEC,2024_Monza,11.0,1.6555988,0.53460634
LEC,2024_Monza,12.0,1.5637909,0.27270678
LEC,2024_Monza,13.0,2.191092,-0.03839744
LEC,2024_Monza,14.0,2.490562,0.20056729
LEC,2024_Monza,17.0,2.4709437,0.23386699
LEC,2024_Monza,18.0,1.854766,0.9984981
LEC,2024_Monza,19.0,2.009145,1.383982
LEC,2024_Monza,20.0,1.5979266,-0.030206153
LEC,2024_Monza,21.0,1.8071865,0.91659683
LEC,2024_Monza,22.0,1.7698934,0.93547904
LEC,2024_Monza,23.0,2.8562584,1.2127769
LEC,2024_Monza,24.0,2.0157557,0.2504275
LEC,2024_Monza,25.0,1.8329926,0.6489832
LEC,2024_Monza,26.0,1.6012379,0.44135213
LEC,2024_Monza,27.0,1.8708603,0.53984535
LEC,2024_Monza,28.0,1.6992755,0.41489786
LEC,2024_Monza,29.0,1.6836534,0.58484924
LEC,2024_Monza,30.0,2.8325665,1.4853568
LEC,2024_Monza,31.0,2.8553221,1.3868762
LEC,2024_Monza,32.0,2.695359,1.551281
LEC,2024_Monza,33.0,2.5977948,0.70130754
LEC,2024_Monza,34.0,1.6939096,0.5856078
LEC,2024_Monza,35.0,1.7589198,0.6822569
LEC,2024_Monza,36.0,1.6374267,0.5160883
LEC,2024_Monza,37.0,1.6118356,0.38717392
LEC,2024_Monza,38.0,1.8097417,0.9963793
LEC,2024_Monza,39.0,2.6331794,0.77238435
LEC,2024_Monza,40.0,1.7593633,0.8811532
LEC,2024_Monza,41.0,2.8019905,1.1234257
LEC,2024_Monza,42.0,1.6189119,0.5661966
LEC,2024_Monza,43.0,1.635225,0.5544219
LEC,2024_Monza,44.0,1.5952374,0.37624398
LEC,2024_Monza,45.0,2.0594368,-0.3447723
LEC,2024_Monza,46.0,2.342827,0.48792052
LEC,2024_Monza,47.0,1.7922629,0.6389141
LEC,2024_Monza,48.0,2.6524377,0.92402536
LEC,2024_Monza,49.0,1.8764799,1.0510099
LEC,2024_Monza,50.0,2.0108104,-0.45382074
LEC,2024_Monza,51.0,1.6084925,0.2628293
LEC,2024_Monza,52.0,1.6721547,0.40984425
LEC,2024_Monza,53.0,2.1586142,0.15279216
LEC,2024_Silverstone,2.0,2.4921997,1.3946141
LEC,2024_Silverstone,3.0,2.492583,-0.078454494
LEC,2024_Silverstone,4.0,2.0315745,1.3205254
LEC,2024_Silverstone,5.0,2.4552333,1.0509161
LEC,2024_Silverstone,6.0,1.7854022,-0.76166564
LEC,2024_Silverstone,7.0,2.0913527,-0.31929377
LEC,2024_Silverstone,8.0,8.33563,-4.7233706
LEC,2024_Silverstone,9.0,2.4316394,0.15093017
LEC,2024_Silverstone,10.0,2.4615526,1.2786683
LEC,2024_Silverstone,11.0,1.9194902,0.19953921
LEC,2024_Silverstone,12.0,2.2113981,0.8975011
LEC,2024_Silverstone,13.0,2.0427828,-0.5164733
LEC,2024_Silverstone,14.0,1.9767854,-0.26087973
LEC,2024_Silverstone,15.0,2.173286,-0.47847593
LEC,2024_Silverstone,16.0,2.039698,-0.6740619
LEC,2024_Silverstone,17.0,3.1438975,0.17859493
LEC,2024_Silverstone,18.0,1.1866813,-1.1148237
LEC,2024_Silverstone,39.0,2.0519872,-0.3893821
LEC,2024_Silverstone,40.0,1.9855965,-0.27029026
LEC,2024_Silverstone,41.0,2.3693511,0.22313999
LEC,2024_Silverstone,42.0,2.290528,-0.21337964
LEC,2024_Silverstone,43.0,2.6445065,-1.0770073
LEC,2024_Silverstone,44.0,2.443924,-0.07082511
LEC,2024_Silverstone,45.0,2.7674057,0.42326608
LEC,2024_Silverstone,46.0,2.3209944,-0.18260263
LEC,2024_Silverstone,47.0,2.4724324,0.09389791
LEC,2024_Silverstone,48.0,2.5376372,-0.55894595
LEC,2024_Silverstone,49.0,2.7066133,-0.95842034
LEC,2024_Silverstone,50.0,2.615553,-1.0861326
LEC,2024_Silverstone,51.0,2.6479506,0.09468871
LEC,2024_Singapore,2.0,2.3709478,-1.9945827
LEC,2024_Singapore,3.0,2.72067,-2.8082275
LEC,2024_Singapore,4.0,2.507112,-2.329098
LEC,2024_Singapore,5.0,3.6762576,-1.6866802
LEC,2024_Singapore,6.0,3.517822,-1.6619884
LEC,2024_Singapore,7.0,2.6266809,-1.564107
LEC,2024_Singapore,8.0,2.3129318,-1.6021808
LEC,2024_Singapore,9.0,2.552796,-2.4366994
LEC,2024_Singapore,10.0,2.743414,-2.8354616
LEC,2024_Singapore,11.0,2.503746,-2.4887373
LEC,2024_Singapore,12.0,2.8021586,-2.2082498
LEC,2024_Singapore,13.0,2.7518182,-2.8283508
LEC,2024_Singapore,14.0,3.2055936,-2.820692
LEC,2024_Singapore,15.0,2.607938,-2.6210954
LEC,2024_Singapore,16.0,2.7396352,-2.8392386
LEC,2024_Singapore,17.0,2.3500662,-2.015728
LEC,2024_Singapore,18.0,2.316319,-2.1434224
LEC,2024_Singapore,19.0,3.0797894,-2.4292295
LEC,2024_Singapore,20.0,2.9573967,-2.5564184
LEC,2024_Singapore,21.0,2.4921522,-2.2304585
LEC,2024_Singapore,22.0,2.7103796,-2.7888916
LEC,2024_Singapore,23.0,3.0173419,-2.252526
LEC,2024_Singapore,24.0,3.2939289,-2.2048082
LEC,2024_Singapore,25.0,3.2862465,-2.274687
LEC,2024_Singapore,26.0,3.4699812,-2.0189204
LEC,2024_Singapore,27.0,2.6817489,-2.5040903
LEC,2024_Singapore,28.0,2.7960157,-2.7496877
LEC,2024_Singapore,29.0,2.7868478,-2.898881
LEC,2024_Singapore,30.0,3.1024067,-2.8600504
LEC,2024_Singapore,31.0,2.5144775,-2.1575296
LEC,2024_Singapore,32.0,3.2977817,-2.438935
LEC,2024_Singapore,33.0,3.3205957,-2.3430731
LEC,2024_Singapore,34.0,2.8412163,-2.8888376
LEC,2024_Singapore,35.0,2.8201852,-2.9191258
LEC,2024_Singapore,38.0,2.9978695,-2.6897583
LEC,2024_Singapore,39.0,2.8161232,-2.9367025
LEC,2024_Singapore,40.0,3.2545288,-2.4330218
LEC,2024_Singapore,41.0,2.874891,-2.9915078
LEC,2024_Singapore,42.0,2.8382893,-2.981688
LEC,2024_Singapore,43.0,2.8003776,-2.9070306
LEC,2024_Singapore,44.0,3.255331,-2.8512795
LEC,2024_Singapore,45.0,3.2770789,-2.4206583
LEC,2024_Singapore,46.0,3.2884374,-2.8032737
LEC,2024_Singapore,47.0,3.2218068,-2.8545132
LEC,2024_Singapore,48.0,3.2499084,-2.8613534
LEC,2024_Singapore,49.0,2.8044176,-2.8879478
LEC,2024_Singapore,50.0,3.2378576,-2.8359246
LEC,2024_Singapore,51.0,3.2625673,-2.8500242
LEC,2024_Singapore,52.0,3.270547,-2.8239844
LEC,2024_Singapore,53.0,3.19273,-2.861329
LEC,2024_Singapore,54.0,2.9236503,-2.9994144
LEC,2024_Singapore,55.0,9.468896,-7.926772
LEC,2024_Singapore,56.0,2.9620287,-2.9606884
LEC,2024_Singapore,57.0,2.8347187,-2.9688601
LEC,2024_Singapore,58.0,3.0794318,-2.777739
LEC,2024_Singapore,59.0,3.0609665,-2.737798
LEC,2024_Singapore,60.0,2.820711,-2.067328
LEC,2024_Singapore,61.0,2.6931996,-2.4932477
LEC,2024_Singapore,62.0,3.0331805,-2.6810048
LEC,2024_Suzuka,4.0,2.6018019,1.2172455
LEC,2024_Suzuka,5.0,2.812286,-0.2129668
LEC,2024_Suzuka,6.0,2.7195058,-0.24555454
LEC,2024_Suzuka,7.0,1.9737777,-0.87230337
LEC,2024_Suzuka,8.0,2.5995774,-1.1712154
LEC,2024_Suzuka,9.0,3.1998308,-0.047298428
LEC,2024_Suzuka,10.0,3.116962,-0.072716914
LEC,2024_Suzuka,11.0,3.2879317,-1.1562655
LEC,2024_Suzuka,12.0,3.619289,-0.8893069
LEC,2024_Suzuka,13.0,3.023917,0.028441977
LEC,2024_Suzuka,14.0,2.6544967,-1.4060154
LEC,2024_Suzuka,15.0,2.5516946,-0.14545275
LEC,2024_Suzuka,16.0,3.3217757,-1.2311267
LEC,2024_Suzuka,17.0,3.565771,-1.0816138
LEC,2024_Suzuka,18.0,3.3762813,-1.9514948
LEC,2024_Suzuka,19.0,2.32561,-2.026979
LEC,2024_Suzuka,20.0,2.7167068,-2.729277
LEC,2024_Suzuka,21.0,2.3679326,-2.1857848
LEC,2024_Suzuka,22.0,3.1215596,-1.7523006
LEC,2024_Suzuka,23.0,3.5587215,-1.4811141
LEC,2024_Suzuka,24.0,3.1361814,-1.8266566
LEC,2024_Suzuka,25.0,3.2886689,-1.2155198
LEC,2024_Suzuka,28.0,2.114635,-0.32547212
LEC,2024_Suzuka,29.0,3.539624,-1.1731483
LEC,2024_Suzuka,30.0,3.6332521,-0.54501885
LEC,2024_Suzuka,31.0,3.3429759,-1.1284719
LEC,2024_Suzuka,32.0,3.172781,0.04198249
LEC,2024_Suzuka,33.0,2.9400525,-0.10850765
LEC,2024_Suzuka,34.0,2.799878,-0.5242731
LEC,2024_Suzuka,35.0,1.5681597,-0.4581581
LEC,2024_Suzuka,36.0,3.24456,0.007696378
LEC,2024_Suzuka,37.0,3.1300707,-0.5360629
LEC,2024_Suzuka,38.0,2.7842689,-0.22147094
LEC,2024_Suzuka,39.0,3.0804493,1.105784
LEC,2024_Suzuka,40.0,2.4753096,-1.2004642
LEC,2024_Suzuka,41.0,3.0926368,-1.8459902
LEC,2024_Suzuka,42.0,2.949121,-0.17688096
LEC,2024_Suzuka,43.0,3.3895545,-1.7231585
LEC,2024_Suzuka,44.0,3.9252954,-0.6221182
LEC,2024_Suzuka,45.0,3.453127,-1.9385146
LEC,2024_Suzuka,46.0,3.0712028,-1.911363
LEC,2024_Suzuka,47.0,2.8266168,-1.0922132
LEC,2024_Suzuka,48.0,3.1830754,-1.7970566
LEC,2024_Suzuka,49.0,3.4932048,-1.0963289
LEC,2024_Suzuka,50.0,3.0321429,-1.5888534
LEC,2024_Suzuka,51.0,3.2371445,-1.6851312
LEC,2024_Suzuka,52.0,3.4821062,-1.5419091
LEC,2024_Suzuka,53.0,3.2466695,-1.7318492
NOR,2023_Bahrain,2.0,5.835749,16.32908
NOR,2023_Bahrain,3.0,5.3662415,14.695757
NOR,2023_Bahrain,5.0,5.5819616,14.83632
NOR,2023_Bahrain,6.0,5.8122993,16.304838
NOR,2023_Bahrain,7.0,5.5265174,14.917868
NOR,2023_Bahrain,8.0,5.7513103,14.388374
NOR,2023_Bahrain,9.0,5.383168,14.716574
NOR,2023_Bahrain,12.0,5.932692,16.354113
NOR,2023_Bahrain,13.0,5.453013,14.809903
NOR,2023_Bahrain,14.0,5.337093,14.6856165
NOR,2023_Bahrain,15.0,5.5150423,14.296037
NOR,2023_Bahrain,16.0,5.420986,14.694911
NOR,2023_Bahrain,17.0,5.868475,14.079763
NOR,2023_Bahrain,19.0,5.4565525,14.798931
NOR,2023_Bahrain,20.0,5.445192,14.621257
NOR,2023_Bahrain,21.0,5.5351706,14.352601
NOR,2023_Bahrain,22.0,6.2118053,14.946159
NOR,2023_Bahrain,23.0,5.8986425,14.055023
NOR,2023_Bahrain,24.0,5.6502953,14.18056
NOR,2023_Bahrain,25.0,5.6268106,14.302455
NOR,2023_Bahrain,26.0,5.420832,14.508669
NOR,2023_Bahrain,27.0,5.5108337,14.257253
NOR,2023_Bahrain,29.0,5.669737,14.930575
NOR,2023_Bahrain,30.0,5.723705,14.993669
NOR,2023_Bahrain,31.0,5.815505,14.32737
NOR,2023_Bahrain,32.0,5.4966607,14.298169
NOR,2023_Bahrain,33.0,5.525319,14.297641
NOR,2023_Bahrain,34.0,5.359464,14.634308
NOR,2023_Bahrain,35.0,5.873559,14.057326
NOR,2023_Bahrain,36.0,5.716396,14.292491
NOR,2023_Bahrain,37.0,5.7808414,14.320665
NOR,2023_Bahrain,39.0,5.6854644,15.126689
NOR,2023_Bahrain,41.0,8.151885,13.814806
NOR,2023_Bahrain,42.0,5.539495,14.286095
NOR,2023_Bahrain,43.0,6.0313363,13.9974785
NOR,2023_Bahrain,44.0,5.960908,14.0517
NOR,2023_Bahrain,45.0,5.387511,14.623832
NOR,2023_Bahrain,46.0,5.6544356,14.442679
NOR,2023_Bahrain,47.0,5.78452,14.434134
NOR,2023_Bahrain,49.0,5.8449764,16.316133
NOR,2023_Bahrain,50.0,-3.856215,10.004912
NOR,2023_Bahrain,51.0,-4.057705,10.0102825
NOR,2023_Bahrain,52.0,-4.0403814,10.122769
NOR,2023_Bahrain,53.0,-4.0834126,10.09174
NOR,2023_Bahrain,54.0,5.6202507,14.866306
NOR,2023_Monaco,2.0,6.2825203,16.313374
NOR,2023_Monaco,3.0,7.135578,16.74388
NOR,2023_Monaco,4.0,6.520654,14.301991
NOR,2023_Monaco,5.0,6.696313,15.917584
NOR,2023_Monaco,6.0,7.0023885,13.522603
NOR,2023_Monaco,7.0,6.8981795,13.708852
NOR,2023_Monaco,8.0,6.633751,14.474539
NOR,2023_Monaco,9.0,6.5728827,14.325703
NOR,2023_Monaco,10.0,7.2688093,14.779594
NOR,2023_Monaco,11.0,7.155075,15.897162
NOR,2023_Monaco,12.0,6.52081,14.321807
NOR,2023_Monaco,13.0,8.266052,15.668903
NOR,2023_Monaco,14.0,6.443422,16.48522
NOR,2023_Monaco,15.0,7.596632,15.637401
NOR,2023_Monaco,16.0,7.976869,15.759644
NOR,2023_Monaco,17.0,6.978958,13.583448
NOR,2023_Monaco,18.0,7.0026083,13.461001
NOR,2023_Monaco,19.0,7.1953754,13.339934
NOR,2023_Monaco,20.0,8.298898,15.490515
NOR,2023_Monaco,21.0,8.200029,15.681734
NOR,2023_Monaco,22.0,8.17743,15.598841
NOR,2023_Monaco,23.0,8.023753,15.715769
NOR,2023_Monaco,24.0,7.249871,13.294384
NOR,2023_Monaco,25.0,7.1184072,13.4259615
NOR,2023_Monaco,26.0,8.5261345,15.344247
NOR,2023_Monaco,27.0,7.250187,13.318359
NOR,2023_Monaco,28.0,8.516505,15.3837385
NOR,2023_Monaco,29.0,8.601382,15.051638
NOR,2023_Monaco,30.0,8.568316,15.156768
NOR,2023_Monaco,31.0,8.497565,15.514316
NOR,2023_Monaco,32.0,8.478024,15.28704
NOR,2023_Monaco,33.0,8.446892,15.611248
NOR,2023_Monaco,34.0,7.1510024,13.381956
NOR,2023_Monaco,35.0,8.46894,15.539042
NOR,2023_Monaco,36.0,8.237612,15.555382
NOR,2023_Monaco,37.0,8.440691,15.606912
NOR,2023_Monaco,38.0,8.560526,15.206709
NOR,2023_Monaco,39.0,7.178307,13.324075
NOR,2023_Monaco,40.0,7.9687304,15.588969
NOR,2023_Monaco,41.0,8.593284,15.021758
NOR,2023_Monaco,42.0,7.075886,13.395826
NOR,2023_Monaco,43.0,7.3281136,14.952961
NOR,2023_Monaco,44.0,7.885963,13.264441
NOR,2023_Monaco,45.0,8.043936,13.318533
NOR,2023_Monaco,46.0,8.65239,14.8171215
NOR,2023_Monaco,47.0,8.596148,15.050537
NOR,2023_Monaco,48.0,8.5439415,15.277938
NOR,2023_Monaco,49.0,8.623288,14.800853
NOR,2023_Monza,1.0,7.9711766,15.741869
NOR,2023_Monza,2.0,7.2307615,15.447062
NOR,2023_Monza,3.0,6.3893156,14.003197
NOR,2023_Monza,4.0,6.400012,14.027824
NOR,2023_Monza,5.0,6.374193,14.079001
NOR,2023_Monza,6.0,6.450437,16.20878
NOR,2023_Monza,7.0,7.312366,14.031111
NOR,2023_Monza,8.0,6.716359,14.077756
NOR,2023_Monza,9.0,7.14544,14.191416
NOR,2023_Monza,10.0,6.657469,13.902502
NOR,2023_Monza,11.0,6.595277,13.795041
NOR,2023_Monza,12.0,6.400505,13.94579
NOR,2023_Monza,13.0,6.5023932,16.057306
NOR,2023_Monza,14.0,6.417778,14.1287565
NOR,2023_Monza,15.0,7.278693,15.343562
NOR,2023_Monza,16.0,6.619943,14.26418
NOR,2023_Monza,17.0,7.0039787,13.773935
NOR,2023_Monza,18.0,6.4629188,13.851719
NOR,2023_Monza,19.0,7.03968,13.662403
NOR,2023_Monza,20.0,6.3955364,14.147432
NOR,2023_Monza,21.0,6.6483774,14.3049965
NOR,2023_Monza,22.0,5.649159,14.684345
NOR,2023_Monza,24.0,7.574219,13.641542
NOR,2023_Monza,25.0,6.5418816,14.0200205
NOR,2023_Monza,26.0,6.448544,13.919448
NOR,2023_Monza,27.0,7.7811933,13.2485695
NOR,2023_Monza,28.0,7.915155,13.905742
NOR,2023_Monza,29.0,7.56402,14.008482
NOR,2023_Monza,30.0,7.9074087,14.07851
NOR,2023_Monza,31.0,7.182123,15.212926
NOR,2023_Monza,32.0,6.534681,13.81761
NOR,2023_Monza,33.0,6.393571,14.0208
NOR,2023_Monza,34.0,6.4948907,13.817075
NOR,2023_Monza,35.0,7.39709,13.865295
NOR,2023_Monza,36.0,7.4839225,14.0793295
NOR,2023_Monza,37.0,6.824738,13.940821
NOR,2023_Monza,38.0,7.5448694,13.726106
NOR,2023_Monza,39.0,7.8329344,13.33594
NOR,2023_Monza,40.0,6.526135,13.822596
NOR,2023_Monza,41.0,7.3155503,13.294789
NOR,2023_Monza,42.0,7.815557,13.185988
NOR,2023_Monza,43.0,7.614065,13.170734
NOR,2023_Monza,44.0,7.8381968,13.192398
NOR,2023_Monza,45.0,7.9411774,14.044202
NOR,2023_Monza,46.0,7.807102,13.206347
NOR,2023_Monza,47.0,7.4519157,13.5168915
NOR,2023_Monza,48.0,7.7236543,13.216143
NOR,2023_Monza,49.0,6.634874,13.766597
NOR,2023_Monza,50.0,7.352056,14.229345
NOR,2023_Monza,51.0,8.36803,13.607719
NOR,2023_Silverstone,1.0,8.472166,14.954815
NOR,2023_Silverstone,2.0,7.5803933,15.443068
NOR,2023_Silverstone,3.0,8.412972,15.288549
NOR,2023_Silverstone,4.0,7.8701296,15.129945
NOR,2023_Silverstone,5.0,7.9019194,15.129038
NOR,2023_Silverstone,6.0,7.50323,15.10478
NOR,2023_Silverstone,7.0,7.2056437,14.277616
NOR,2023_Silverstone,8.0,7.848765,13.716322
NOR,2023_Silverstone,9.0,7.924812,13.525435
NOR,2023_Silverstone,10.0,7.978221,13.819537
NOR,2023_Silverstone,11.0,7.7910156,13.11318
NOR,2023_Silverstone,12.0,7.7606196,13.443302
NOR,2023_Silverstone,13.0,7.215004,13.642674
NOR,2023_Silverstone,14.0,8.428154,13.8154545
NOR,2023_Silverstone,15.0,7.627129,13.642978
NOR,2023_Silverstone,16.0,7.22988,13.969185
NOR,2023_Silverstone,17.0,7.855288,13.250332
NOR,2023_Silverstone,18.0,7.9150643,14.026068
NOR,2023_Silverstone,19.0,7.2278256,13.915183
NOR,2023_Silverstone,20.0,7.7008686,13.99681
NOR,2023_Silverstone,21.0,8.387149,13.725125
NOR,2023_Silverstone,22.0,8.359464,14.130069
NOR,2023_Silverstone,23.0,8.22801,14.529419
NOR,2023_Silverstone,24.0,7.9563303,14.249814
NOR,2023_Silverstone,25.0,8.1572075,14.09446
NOR,2023_Silverstone,26.0,8.173812,14.114559
NOR,2023_Silverstone,27.0,7.5870924,15.171073
NOR,2023_Silverstone,28.0,8.428816,14.20998
NOR,2023_Silverstone,29.0,8.082075,14.296528
NOR,2023_Silverstone,30.0,8.21586,14.138575
NOR,2023_Silverstone,31.0,8.510609,14.136082
NOR,2023_Silverstone,32.0,8.472033,13.876308
NOR,2023_Silverstone,39.0,8.489396,14.626259
NOR,2023_Silverstone,40.0,8.283929,14.172444
NOR,2023_Silverstone,41.0,8.42914,13.78426
NOR,2023_Silverstone,42.0,7.8659644,15.025478
NOR,2023_Silverstone,43.0,8.231205,14.2147045
NOR,2023_Silverstone,44.0,8.312228,13.801486
NOR,2023_Silverstone,45.0,7.830495,13.370519
NOR,2023_Silverstone,46.0,8.07099,13.537134
NOR,2023_Silverstone,47.0,8.404054,13.665104
NOR,2023_Silverstone,48.0,7.2111654,13.986151
NOR,2023_Silverstone,49.0,7.686735,13.361367
NOR,2023_Silverstone,50.0,7.8652325,13.339535
NOR,2023_Silverstone,51.0,7.183372,13.837437
NOR,2023_Silverstone,52.0,8.138493,14.049751
NOR,2023_Singapore,2.0,7.2103996,17.189224
NOR,2023_Singapore,3.0,6.750937,17.266474
NOR,2023_Singapore,4.0,6.712304,17.00441
